title,description,userState,userCity,status,created,url
Defeito no motor de veículo zero km,"Comprei, por venda direta PJ, um Chevrolet Montana zero quilômetro à vista na Concessionária Grande Bahia (CNPJ n *****), o qual recebi no dia 18/06/2025, tendo o chassi a numeração final *****. No dia 11/07/2025, com menos de 1 mês que adquiri o veículo, levei a Montana na Concessionária Grande Bahia, porque apresentava 2 problemas: um barulho no motor e uma pancada seca na roda dianteira esquerda. No dia 24/07/2025 fui chamado à Grande Bahia, onde fui informado que o motor da Montana seria aberto, para trocar 3 pistões e outras peças. No dia 29/07/2025, arrimado no art. 18, do Código de Defesa do Consumidor, entrei em contato com o ***** da General Motors do Brasil (CNPJ n *****) solicitando a troca completa do motor, tendo em vista que os defeitos foram apresentados com menos de 1 mês de comprado. Dois dias após o meu contato, a GM entrou em contato comigo e negou a minha solicitação, mantendo a informação que tive no dia 24/07/2025 na Grande Bahia. Esta atitude intransigente da General Motors do Brasil faz com que, em face deles terem vendido um carro zero quilômetro com defeito no motor, depreciará o carro em uma futura venda, pois os procedimentos deixarão evidentes que o motor do carro foi aberto.<br />Um [Editado pelo Reclame Aqui] a conduta da General Motors do Brasil e da Grande Bahia, eis que fere de morte o art. 18, do CDC. Se eu quisesse um carro para abrir o motor como menos de um mês de comprado, eu teria comprado um carro usado, totalmente castigado pelo tempo.<br />Face ao acima explanado, solicito a intervenção do RECLAME AQUI, a fim de que seja trocado o motor da Montana ou o veículo seja trocado por uma outra Montana zero quilômetro, tudo na forma do art. 18, do CDC.<br />Atenciosamente,<br />*****<br />",BA,Salvador,PENDING,2025-08-04T08:36:28,https://www.reclameaqui.com.br/gm-do-brasil/defeito-no-motor-de-veiculo-zero-km_RSHspYV1PgLVlgsz/
Pintura homologada e falta de suporte da concessionária/GM,"No dia 26 de ezembro de 2025, fui a Concessionaria Carreira em Alphaville, para trocar o carro, fechamos negocio, devido as datas festivas, o carro chegou em 13 de janeiro, quando fomos retirar o para choque de tras estava com problema, então o gerente da loja tirou de outro carro e colocou no meu, super entendi, na hora de ligar o carro para ir embora, o carro não dava partida, enrão trouxeram uma maquina e deram carga na bateria do carro 0km, me justificaram por estar parado, super entendi.<br />Levei o carro para lavar, o moço do lava rapido falou Fátima seu carro é novo e sua pintuira esta homolograda, ele me explicou que na correria quando estão Polindo pode acontecer, porem por ser novo a responsabilidade é do vendedor, não entendi muito, deixei passar, levei o carro em outro lugar o mesmo papo da pintura seu carro é  novo a pintura veio homolograda, lavei em uma terceira pessoa proximo ao meu trabalho, no qual ele me explicou e me mostrou, e falou seu carro não pode vim assim com a pintura homolograda.<br />Ai começou a novela, liguei pra GM em abril, falarm que era na concessionaria, fui na concessionaria viram a pintura que realmente esta homolograda e falaram é com a GM, nos só vendemos. Proximos capitulo, liguei e ninguem sabia me instruir, até que peguei alguns e-mails e comecei falar por lá, porem eles me ligam em horario que não consigo atender, deixei claro os horarios que consigo e não ligam nesse horario, quando retorno e ligo no telefone que esta no e-mail, passo o numero do protocolo e o atendente nem sabe do que se trata fala que vão pedir pra retornar no horario que indico 11:30 as 14:00, e nada estou me sentindo que estao me enrolando.",SP,Barueri,PENDING,2025-08-01T19:43:32,https://www.reclameaqui.com.br/gm-do-brasil/pintura-homologada-e-falta-de-suporte-da-concessionariagm_ZVTyUTY6zRZ1ujx6/
Parabrisa de baixa qualidade em veículo Equinox,O VIDRO DO PARABRISA DA EQUINOX COMEÇOU A TRINCAR E COMO É DE BAIXA QUALIDADE NEM A RESINA PRA MANUTENÇÃO ELE ADERE !! FUI NA CONCESSIONÁRIA E ME FALOU QUE NAO PODEM FAZER NADA! UM VEICULO DE 200 MIL COM UM PARABRISA FRACO E [Editado pelo Reclame Aqui].!!,SP,Bauru,PENDING,2025-07-28T16:18:18,https://www.reclameaqui.com.br/gm-do-brasil/parabrisa-de-baixa-qualidade-em-veiculo-equinox_8LCqdwxQO4C-TTHx/
Quebra do volante causa acidente,"no dia 22/02/2025, estava andando com o veiculo onix ano 2025. comprado na sponchiado de ijui rs, quando por surpresa ouve a quebra do volante derepente sem nem um sinal, perdi o controle do veiculo e houve uma colisão em outro veiculo ,devido a quebra do volante.",RS,Palmitinho,PENDING,2025-07-26T11:05:52,https://www.reclameaqui.com.br/gm-do-brasil/quebra-do-volante-causa-acidente_SNT7IbbT64CzZQES/
Descaso da GM do Brasil e problemas com veículo Onix,"Más uma vez estou aqui para falar sobre o descaso dessa empresa GM do Brasil com seus consumidores, más um vez seus advogados usando de manobras para não resolver o problema, tenho problemas de saúde e necessito do meu veículo para ser levado para hospitais e exames!<br />Vou anexar as fotos do carro modelo Onix que vem criando esse transtorno na minha vida!",CE,Fortaleza,PENDING,2025-07-08T19:10:26,https://www.reclameaqui.com.br/gm-do-brasil/descaso-da-gm-do-brasil-e-problemas-com-veiculo-onix_Q9BJDl2bwSgeNuuM/
Suspensão Injustificada e Falta de Resolução da Internet Vivo Fibra,"Tenho internet fibra da Vivo desde 2002. Mudei de endereço em 2015, continuei com a internet funcionando. Há uma semana suspenderam meu sinal, sem explicação, com todas as contas pagas. Ligo para atendentes que dizem não localizar ligação de internet no endereço. Ligo na ouvidoria, localizaram, mas não ligaram. Até reclamação na anatel, mas fato, continuo sem internet. Ninguém resolve!",SP,São José dos Campos,PENDING,2025-07-07T15:54:31,https://www.reclameaqui.com.br/gm-do-brasil/suspensao-injustificada-e-falta-de-resolucao-da-internet-vivo-fibra_WH-OgVd6Vir2D0Jg/
Teto solar com defeito e infiltração em Equinox 19/20,"comprei equinox 19/20 tirei ela zero da concessionaria , logo começou dar problema no teto solar entrar água no carro todo , levei varias vezes para concessionaria sempre uma coisa nada com nada, sem contar que nunca acharam o defeiro dela ai cada vez era 1 semana carro lá como trabalho com venda é complicado , algumas vezes paguei por fora para fazer higinização porque na mesma era 1 semana ai no dia 14/06 de madrugada meu carro abriu sozinho o teto solar com a chuva , falei com gerente levei na segunda uma chuva terrivel que estava entrou muita agua , o problema que teto abriu sozinho  e não fechava de jeito nem um abriu so teto a cortina ficou fechada elevei ate lá eles fecharam , porém mandaram pra gm pra arrumar falaram que ele esta sem garantia, mais isso é problema que desde de que comprei claro que isso é defeito de fabricação .",PR,Curitiba,PENDING,2025-06-30T08:29:02,https://www.reclameaqui.com.br/gm-do-brasil/teto-solar-com-defeito-e-infiltracao-em-equinox-1920_nGnTRajj_6YHzSkc/
Demora na entrega de peça para reparo de veículo,"Tive um sinistro em meu carro, onde um caminhão encostou na porta do meu Cruze Sport6 2022. Acionado o seguro e aprovado o orçamento junto a concessionária Metronorte Matriz - Londrina - PR, foi feito a solicitação das peças onde há necessidade de troca das duas portas do lado esquerdo. A Concessionária até o momento só conseguiu uma das portas e a GM do Brasil respondeu que não tem porta no Brasil no momento. Protocolo de agilização *****..Pedido *****..Estou com o carro há 14 dias aguardando uma peça, causando diversos transtornos. Como uma GM não possui uma peça básica de um veículo que foi muito vendido no Brasil? Resumindo, nenhum outro veículo deste modelo pode bater e ser arrumado em uma concessionária sem ter que comprar a peça em um mercado paralelo? Aguardo",PR,Londrina,PENDING,2025-06-23T09:44:51,https://www.reclameaqui.com.br/gm-do-brasil/demora-na-entrega-de-peca-para-reparo-de-veiculo_9uDWt86pGcUw0c3Z/
Equinox,O carro sofreu foi para oficina e mais de 60 dias o reparo nao foi realizado por falta de peças.,PR,Curitiba,PENDING,2025-06-22T16:32:39,https://www.reclameaqui.com.br/gm-do-brasil/equinox_Bu6aAgxwlbsQ9MWt/
Demora na entrega de peça de reposição (pré-tensionador do cinto de segurança) para Chevrolet Equinox 2024,"Tenho um Chevrolet equinox premier modelo 2024 e infelizmente este carro sofreu uma colisão na traseira. O carro foi levado para a autorizada chevrole para conserto e foi feito o pedido das peças. no dia 7/5/2025 foram solicitadas 2 peças que ainda não foram entregues na oficina. no dia 6/6 (quase um mês depois a oficina informou que a fabrica não tinha a peça e por isto o carro não está finalizado) liguei para o 0800 da chevrolet e me avisaram que dariam um retorno até 72hs. hoje dia 9/6/2025 a oficina me avisou que a Chevrolet iria receber a peça no Brasil no dia 19/6/2025 e que apenas depois desta data eles vão enviar para a concessionária e ai leva mais 3 dias para finalizar o carro.<br />Detalhe a peça é um item de segurança. O pré tencionador do cinto de segurança. Estou indignado porque comprei um carro que hoje tem menos de dois anos e não existe peça de reposição. <br />Escolhi este modelo pelos itens de segurança mas não imaginei ficar 2 meses com carro na oficina por falta de peças , isto que é peça básica , fico imaginando um componente que tenha menos saída..<br />Fica aqui a minha reclamação e indignação com a marca!",PR,Curitiba,PENDING,2025-06-09T18:40:20,https://www.reclameaqui.com.br/gm-do-brasil/demora-na-entrega-de-peca-de-reposicao-pre-tensionador-do-cinto-de-seguranca-para-chevrolet-equinox-2024_0zVFOWzXYW4d-bcQ/
GM do Brasil não cumpre decisão judicial de substituição de veículo,"MAIS UM MÊS E A GM DO BRASIL NÃO SE PRONUNCIOU!<br />NUNCA PENSEI QUE UMA EMPRESA COM A GM DO BRASIL TRATASSE SEUS CONSUMIDORES DESSA MANEIRA.<br />COMPREI UM ÔNIX ZERO KM NA CONCESSIONÁRIA E O CARRO APRESENTOU PROBLEMAS DESDE O PRIMEIRO MÊS, FUI MUITO TRATADO COMO UM ZÉ NINGUÉM..<br />RECORRI A JUSTIÇA E O JUIZ DECRETOU QUE FOSSE FEITA A SUBSTITUIÇÃO DO VEÍCULO.<br />E A EMPRESA COM SEUS ADVOGADOS VÊM PRORROGANDO A DECISÃO DO JUIZ, TRAZENDO TRANSTORNO PARA MIM E MINHA FAMÍLIA, NECESSITO DESSE CARRO POIS TENHO PROBLEMAS DE SAÚDE.<br />NÃO SEI SE A GM DO BRASIL ESTÁ CIENTE DO QUE ESTÁ ACONTECENDO, AGRADECERIA SE A EMPRESA SE PRONUNCIASSE!<br />",CE,Fortaleza,PENDING,2025-06-01T11:25:11,https://www.reclameaqui.com.br/gm-do-brasil/gm-do-brasil-nao-cumpre-decisao-judicial-de-substituicao-de-veiculo_w6GSTUvG8Ixe94w-/
Vício de serviço e danos derivados,"Fiz uma revisão no meu carro em dezembro de 2024 na unidade AcDelco de Londrina-PR (Endereço: ***** - *****, ***** - PR, *****), onde foram realizadas as manutenções padrões e a troca da bóia de combustível, que não estava marcando corretamente no painel o nível do tanque. Pois bem, logo após esse serviço, notei um vazamento de combustível na região do tanque quando o abasteço e o nível ultrapassa 3/4 do total, FATO QUE NÃO OCORRIA antes da revisão. Retornei para a oficina apontando o problema e disseram que iriam solucionar. Me entregaram o veículo dizendo que estava resolvido o problema, porém, na primeira abastecida já foi constatado que o problema persistia. Retornei ao local, onde novamente mexerem em todo o sistema, porém, persistiu o problema novamente. Nessas 3 primeiras vezes, o responsável da oficina era o *****, o qual coordenava a equipe e os serviços. Nessa 3 vez, ele me apontou que havia sido danificado uma mangueira do tanque e um bucal, e que provavelmente era esse o motivo do vazamento, porém, que ele não iria conseguir arrumar na hora, pois eles não tinham a peça, e a original era mais de R$1000,00 a original, e diante disso estavam tentando buscar algo paralelo. Isso pra mim já foi um desrespeito pois meu carro era tudo original e queriam fazer um papelão desse. Exigi que fosse posto o original, porém, até hoje não tive a evidência que isso foi feito. O problema persistiu, levei numa 4 vez para a oficina. Dessa vez a chefe geral já era outra pessoa, a *****, e o *****, responsável anterior, havia mudado de setor. ***** me disse que iria resolver o problema, porém, novamente persistiu. Hoje (28/5/2025), quase 6 meses depois do início dos fatos, é a 5 vez que retorno a oficina. ***** aponta que da última vez fizeram o conserto e que aparentemente tinha resolvido, porém que o problema devia ser alguma rachadura do tanque que eles não podiam se responsabilizar e nem ser o culpado do problema, embora, todas vezes eles tivessem desmontado meu tanque. Ainda, a ***** alegou que desconhecia os danos anteriores causados pela oficina e afirmou que não era sua responsabilidade corrigi-los (embora ela seja a responsável atual), pois tais informações não haviam sido repassadas pelo técnico anterior (*****). Tal postura demonstra falta de controle interno, ausência de histórico técnico do veículo, e nítida tentativa de se eximir da responsabilidade, transferindo-a de um funcionário para outro, sem apresentar soluções reais ao consumidor. <br />Com todo os vazamentos e combustível perdido e jogado fora; idas e vindas da oficina e gastos com Uber, táxi, etc., e dias sem carro sem poder se locomover, eu calculo mais de R$800,00 de prejuízo, além do risco de incêndio do veículo e de vida das pessoas que o utilizam. Quando questionei a ***** sobre isso, se iriam me reembolsar todo esse transtorno, me disse que ela não poderia fazer nada, que não fazem nenhum reembolso e que não seria responsabilidade dela, que no máximo poderia me dar 1 litro de óleo, demonstrando total despreparo e desrespeito no atendimento.<br />Registro ainda, que na empresa qual faço parte, a frota é composta exclusivamente por veículos da marca GM, e todas as revisões são realizadas na concessionária Metronorte, com uma equipe técnica que sempre prestou serviços de excelência, com resoluções ágeis e eficazes de eventuais falhas. Infelizmente, na unidade AcDelco, que pertence ao mesmo grupo empresarial, tenho tido apenas frustrações, serviços mal executados, atendimento desrespeitoso e ausência de responsabilidade. Toda vez pedi OS e NF, na hora falaram que estava com problema no sistema e iriam mandar depois por e-mail. Nunca recebi.<br />Reitero que entendi o primeiro problema como um possível erro pontual, algo que pode ocorrer e é natural. Contudo, após cinco retornos sem solução, fica evidente a ocorrência de vício de serviço, conforme prevê o artigo 20 do Código de Defesa do Consumidor, além de total descaso no trato com o cliente. Gostaria de saber, vão resolver meu problema e me reembolsar por todo o transtorno e prejuízo? Ou serei só mais um lesado e sem significância para vocês?<br />",PR,Londrina,PENDING,2025-05-28T12:24:09,https://www.reclameaqui.com.br/gm-do-brasil/vicio-de-servico-e-danos-derivados_g4Ijf-NvVblgz78P/
Falta de peças de reposição,"Boa noite<br />Tenho um Prixma LT automático ano 2019 que está parado a mais de 60 dias por falta de 2 peças, que segundo a seguradora não encontra para reposição:<br />- Cabo comando seleção de marchas cód *****
<br />- Chicote do mott cód *****
<br />Quer faço para adquirir essas peças?<br />Segundo a seguradora essas peças não foram encontradas nas fábricas brasileiras da GM.<br />-",SC,Chapecó,PENDING,2025-05-13T22:38:10,https://www.reclameaqui.com.br/gm-do-brasil/falta-de-pecas-de-reposicao_fIONtTgXEyeOmBLe/
Vazamento de amortecedores traseiro da tracker 2024tracker 2024,"Ao realizar o serviço de balanceamento e geometria verificou se vazamento nos ortecedores traseiro da tracker premier 2024, com 12.900km é um ano e dez dias o qual não foi autorizada troca pois passou dez dias do prazo de um ano, na compra do automóvel foi dada a garantia de 3 anos e o que foi alegado que pra amortecedor a garantia é de 1 ano, e o prazo passou em 10 dias, fico insatisfeito com a empresa ***** gm chevrolet.",RS,Porto Alegre,PENDING,2025-05-08T17:43:58,https://www.reclameaqui.com.br/gm-do-brasil/vazamento-de-amortecedores-traseiro-da-tracker-2024tracker-2024_C_s5ZNmVgGfJ_xLW/
